NOC,Year,Athletes_Count,Sports_Count,Gold,Silver,Bronze,Total_Medals,Is_Host,Total Events,Total Disciplines,Total Sports,sports coverage,Gold winning rate,Silver winning rate,Bronze winning rate,Medal winning rate
IRL,1964,35,7,0,0,1,1,False,163.0,25.0,19.0,0.3684210526315789,0.0,0.0,0.006134969325153374,0.002044989775051125
IRL,1968,57,7,0,0,0,0,False,172.0,24.0,18.0,0.3888888888888889,0.0,0.0,0.0,0.0
IRL,1972,84,12,0,0,0,0,False,195.0,28.0,21.0,0.5714285714285714,0.0,0.0,0.0,0.0
IRL,1976,59,10,0,0,0,0,False,198.0,27.0,21.0,0.47619047619047616,0.0,0.0,0.0,0.0
IRL,1980,57,11,0,1,1,2,False,203.0,27.0,21.0,0.5238095238095238,0.0,0.0049261083743842365,0.0049261083743842365,0.003284072249589491
IRL,1984,55,10,0,1,0,1,False,221.0,29.0,21.0,0.47619047619047616,0.0,0.004524886877828055,0.0,0.0015082956259426848
IRL,1988,78,12,0,0,0,0,False,237.0,31.0,23.0,0.5217391304347826,0.0,0.0,0.0,0.0
IRL,1992,77,12,1,1,0,2,False,257.0,34.0,25.0,0.48,0.0038910505836575876,0.0038910505836575876,0.0,0.0025940337224383916
IRL,1996,99,13,3,0,1,4,False,271.0,37.0,25.0,0.52,0.01107011070110701,0.0,0.0036900369003690036,0.004920049200492005
IRL,2000,76,10,0,1,0,1,False,300.0,40.0,27.0,0.37037037037037035,0.0,0.0033333333333333335,0.0,0.0011111111111111111
IRL,2004,55,9,0,0,0,0,False,301.0,40.0,27.0,0.3333333333333333,0.0,0.0,0.0,0.0
IRL,2008,63,12,0,1,2,3,False,302.0,42.0,27.0,0.4444444444444444,0.0,0.0033112582781456954,0.006622516556291391,0.0033112582781456954
IRL,2012,76,14,1,1,3,5,False,302.0,40.0,26.0,0.5384615384615384,0.0033112582781456954,0.0033112582781456954,0.009933774834437087,0.005518763796909493
IRL,2016,93,14,0,2,0,2,False,306.0,42.0,28.0,0.5,0.0,0.006535947712418301,0.0,0.002178649237472767
IRL,2020,150,20,2,0,2,4,False,339.0,50.0,33.0,0.6060606060606061,0.0058997050147492625,0.0,0.0058997050147492625,0.003933136676499509
IRL,2024,185,17,3,0,2,5,False,329.0,48.0,32.0,0.53125,0.00911854103343465,0.0,0.0060790273556231,0.005065856129685917
IRQ,1948,13,2,0,0,0,0,False,136.0,23.0,17.0,0.11764705882352941,0.0,0.0,0.0,0.0
IRQ,1960,28,5,0,0,1,1,False,150.0,23.0,17.0,0.29411764705882354,0.0,0.0,0.006666666666666667,0.0022222222222222222
IRQ,1964,19,3,0,0,0,0,False,163.0,25.0,19.0,0.15789473684210525,0.0,0.0,0.0,0.0
IRQ,1968,4,3,0,0,0,0,False,172.0,24.0,18.0,0.16666666666666666,0.0,0.0,0.0,0.0
IRQ,1980,44,5,0,0,0,0,False,203.0,27.0,21.0,0.23809523809523808,0.0,0.0,0.0,0.0
IRQ,1984,25,4,0,0,0,0,False,221.0,29.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
IRQ,1988,28,5,0,0,0,0,False,237.0,31.0,23.0,0.21739130434782608,0.0,0.0,0.0,0.0
IRQ,1992,8,3,0,0,0,0,False,257.0,34.0,25.0,0.12,0.0,0.0,0.0,0.0
IRQ,1996,3,3,0,0,0,0,False,271.0,37.0,25.0,0.12,0.0,0.0,0.0,0.0
IRQ,2000,4,2,0,0,0,0,False,300.0,40.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
IRQ,2004,24,7,0,0,0,0,False,301.0,40.0,27.0,0.25925925925925924,0.0,0.0,0.0,0.0
IRQ,2008,4,2,0,0,0,0,False,302.0,42.0,27.0,0.07407407407407407,0.0,0.0,0.0,0.0
IRQ,2012,8,7,0,0,0,0,False,302.0,40.0,26.0,0.2692307692307692,0.0,0.0,0.0,0.0
IRQ,2016,20,5,0,0,0,0,False,306.0,42.0,28.0,0.17857142857142858,0.0,0.0,0.0,0.0
IRQ,2020,3,3,0,0,0,0,False,339.0,50.0,33.0,0.09090909090909091,0.0,0.0,0.0,0.0
IRQ,2024,23,5,0,0,0,0,False,329.0,48.0,32.0,0.15625,0.0,0.0,0.0,0.0
ISL,1908,1,1,0,0,0,0,False,110.0,25.0,22.0,0.045454545454545456,0.0,0.0,0.0,0.0
ISL,1912,2,2,0,0,0,0,False,102.0,18.0,14.0,0.14285714285714285,0.0,0.0,0.0,0.0
ISL,1936,13,2,0,0,0,0,False,129.0,25.0,19.0,0.10526315789473684,0.0,0.0,0.0,0.0
ISL,1948,27,3,0,0,0,0,False,136.0,23.0,17.0,0.17647058823529413,0.0,0.0,0.0,0.0
ISL,1952,18,1,0,0,0,0,False,149.0,23.0,17.0,0.058823529411764705,0.0,0.0,0.0,0.0
ISL,1956,2,1,0,1,0,1,False,151.0,23.0,17.0,0.058823529411764705,0.0,0.006622516556291391,0.0,0.002207505518763797
ISL,1960,11,2,0,0,0,0,False,150.0,23.0,17.0,0.11764705882352941,0.0,0.0,0.0,0.0
ISL,1964,5,2,0,0,0,0,False,163.0,25.0,19.0,0.10526315789473684,0.0,0.0,0.0,0.0
ISL,1968,16,3,0,0,0,0,False,172.0,24.0,18.0,0.16666666666666666,0.0,0.0,0.0,0.0
ISL,1972,30,4,0,0,0,0,False,195.0,28.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
ISL,1976,22,4,0,0,0,0,False,198.0,27.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
ISL,1980,12,3,0,0,0,0,False,203.0,27.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
ISL,1984,35,5,0,0,1,1,False,221.0,29.0,21.0,0.23809523809523808,0.0,0.0,0.004524886877828055,0.0015082956259426848
ISL,1988,42,5,0,0,0,0,False,237.0,31.0,23.0,0.21739130434782608,0.0,0.0,0.0,0.0
ISL,1992,31,6,0,0,0,0,False,257.0,34.0,25.0,0.24,0.0,0.0,0.0,0.0
ISL,1996,15,5,0,0,0,0,False,271.0,37.0,25.0,0.2,0.0,0.0,0.0,0.0
ISL,2000,29,5,0,0,1,1,False,300.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0033333333333333335,0.0011111111111111111
ISL,2004,34,5,0,0,0,0,False,301.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
ISL,2008,31,5,0,1,0,1,False,302.0,42.0,27.0,0.18518518518518517,0.0,0.0033112582781456954,0.0,0.0011037527593818985
ISL,2012,36,6,0,0,0,0,False,302.0,40.0,26.0,0.23076923076923078,0.0,0.0,0.0,0.0
ISL,2016,14,4,0,0,0,0,False,306.0,42.0,28.0,0.14285714285714285,0.0,0.0,0.0,0.0
ISL,2020,5,3,0,0,0,0,False,339.0,50.0,33.0,0.09090909090909091,0.0,0.0,0.0,0.0
ISL,2024,7,4,0,0,0,0,False,329.0,48.0,32.0,0.125,0.0,0.0,0.0,0.0
ISR,1952,31,5,0,0,0,0,False,149.0,23.0,17.0,0.29411764705882354,0.0,0.0,0.0,0.0
ISR,1956,3,3,0,0,0,0,False,151.0,23.0,17.0,0.17647058823529413,0.0,0.0,0.0,0.0
ISR,1960,46,7,0,0,0,0,False,150.0,23.0,17.0,0.4117647058823529,0.0,0.0,0.0,0.0
ISR,1964,13,3,0,0,0,0,False,163.0,25.0,19.0,0.15789473684210525,0.0,0.0,0.0,0.0
ISR,1968,39,4,0,0,0,0,False,172.0,24.0,18.0,0.2222222222222222,0.0,0.0,0.0,0.0
ISR,1972,17,7,0,0,0,0,False,195.0,28.0,21.0,0.3333333333333333,0.0,0.0,0.0,0.0
ISR,1976,34,10,0,0,0,0,False,198.0,27.0,21.0,0.47619047619047616,0.0,0.0,0.0,0.0
ISR,1984,65,11,0,0,0,0,False,221.0,29.0,21.0,0.5238095238095238,0.0,0.0,0.0,0.0
ISR,1988,29,8,0,0,0,0,False,237.0,31.0,23.0,0.34782608695652173,0.0,0.0,0.0,0.0
ISR,1992,44,10,0,1,1,2,False,257.0,34.0,25.0,0.4,0.0,0.0038910505836575876,0.0038910505836575876,0.0025940337224383916
ISR,1996,38,10,0,0,1,1,False,271.0,37.0,25.0,0.4,0.0,0.0,0.0036900369003690036,0.0012300123001230013
ISR,2000,58,9,0,0,1,1,False,300.0,40.0,27.0,0.3333333333333333,0.0,0.0,0.0033333333333333335,0.0011111111111111111
ISR,2004,46,14,1,0,1,2,False,301.0,40.0,27.0,0.5185185185185185,0.0033222591362126247,0.0,0.0033222591362126247,0.0022148394241417496
ISR,2008,60,12,0,0,1,1,False,302.0,42.0,27.0,0.4444444444444444,0.0,0.0,0.0033112582781456954,0.0011037527593818985
ISR,2012,56,10,0,0,0,0,False,302.0,40.0,26.0,0.38461538461538464,0.0,0.0,0.0,0.0
ISR,2016,59,16,0,0,2,2,False,306.0,42.0,28.0,0.5714285714285714,0.0,0.0,0.006535947712418301,0.002178649237472767
ISR,2020,128,19,2,0,2,4,False,339.0,50.0,33.0,0.5757575757575758,0.0058997050147492625,0.0,0.0058997050147492625,0.003933136676499509
ISR,2024,138,20,1,5,1,7,False,329.0,48.0,32.0,0.625,0.00303951367781155,0.015197568389057751,0.00303951367781155,0.0070921985815602835
ISV,1968,6,3,0,0,0,0,False,172.0,24.0,18.0,0.16666666666666666,0.0,0.0,0.0,0.0
ISV,1972,16,4,0,0,0,0,False,195.0,28.0,21.0,0.19047619047619047,0.0,0.0,0.0,0.0
ISV,1976,26,6,0,0,0,0,False,198.0,27.0,21.0,0.2857142857142857,0.0,0.0,0.0,0.0
ISV,1984,52,7,0,0,0,0,False,221.0,29.0,21.0,0.3333333333333333,0.0,0.0,0.0,0.0
ISV,1988,46,6,0,1,0,1,False,237.0,31.0,23.0,0.2608695652173913,0.0,0.004219409282700422,0.0,0.0014064697609001407
ISV,1992,34,7,0,0,0,0,False,257.0,34.0,25.0,0.28,0.0,0.0,0.0,0.0
ISV,1996,14,5,0,0,0,0,False,271.0,37.0,25.0,0.2,0.0,0.0,0.0,0.0
ISV,2000,12,5,0,0,0,0,False,300.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
ISV,2004,9,4,0,0,0,0,False,301.0,40.0,27.0,0.14814814814814814,0.0,0.0,0.0,0.0
ISV,2008,8,5,0,0,0,0,False,302.0,42.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
ISV,2012,9,3,0,0,0,0,False,302.0,40.0,26.0,0.11538461538461539,0.0,0.0,0.0,0.0
ISV,2016,7,4,0,0,0,0,False,306.0,42.0,28.0,0.14285714285714285,0.0,0.0,0.0,0.0
ISV,2020,5,3,0,0,0,0,False,339.0,50.0,33.0,0.09090909090909091,0.0,0.0,0.0,0.0
ISV,2024,5,4,0,0,0,0,False,329.0,48.0,32.0,0.125,0.0,0.0,0.0,0.0
ITA,1896,1,1,0,0,0,0,False,43.0,10.0,11.0,0.09090909090909091,0.0,0.0,0.0,0.0
ITA,1900,36,6,3,2,0,5,False,97.0,22.0,20.0,0.3,0.030927835051546393,0.020618556701030927,0.0,0.01718213058419244
ITA,1904,1,1,0,0,0,0,False,95.0,18.0,16.0,0.0625,0.0,0.0,0.0,0.0
ITA,1906,103,9,7,6,3,16,False,76.0,13.0,11.0,0.8181818181818182,0.09210526315789473,0.07894736842105263,0.039473684210526314,0.07017543859649122
ITA,1908,97,8,2,2,0,4,False,110.0,25.0,22.0,0.36363636363636365,0.01818181818181818,0.01818181818181818,0.0,0.012121212121212121
ITA,1912,96,8,5,1,2,8,False,102.0,18.0,14.0,0.5714285714285714,0.049019607843137254,0.00980392156862745,0.0196078431372549,0.026143790849673203
ITA,1920,291,18,14,6,5,25,False,156.0,29.0,22.0,0.8181818181818182,0.08974358974358974,0.038461538461538464,0.03205128205128205,0.053418803418803416
ITA,1924,333,18,8,3,5,16,False,126.0,23.0,17.0,1.0588235294117647,0.06349206349206349,0.023809523809523808,0.03968253968253968,0.042328042328042326
ITA,1928,273,15,7,6,7,20,False,109.0,20.0,14.0,1.0714285714285714,0.06422018348623854,0.05504587155963303,0.06422018348623854,0.06116207951070336
ITA,1932,154,13,12,12,12,36,False,117.0,20.0,14.0,0.9285714285714286,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410256
ITA,1936,349,17,9,13,5,27,False,129.0,25.0,19.0,0.8947368421052632,0.06976744186046512,0.10077519379844961,0.03875968992248062,0.06976744186046512
ITA,1948,310,16,9,12,10,31,False,136.0,23.0,17.0,0.9411764705882353,0.0661764705882353,0.08823529411764706,0.07352941176470588,0.07598039215686274
ITA,1952,376,19,8,9,4,21,False,149.0,23.0,17.0,1.1176470588235294,0.053691275167785234,0.06040268456375839,0.026845637583892617,0.04697986577181208
ITA,1956,207,14,8,8,9,25,False,151.0,23.0,17.0,0.8235294117647058,0.052980132450331126,0.052980132450331126,0.059602649006622516,0.05518763796909492
ITA,1960,402,19,13,10,13,36,True,150.0,23.0,17.0,1.1176470588235294,0.08666666666666667,0.06666666666666667,0.08666666666666667,0.08
ITA,1964,256,18,10,10,7,27,False,163.0,25.0,19.0,0.9473684210526315,0.06134969325153374,0.06134969325153374,0.04294478527607362,0.05521472392638037
ITA,1968,268,17,3,4,9,16,False,172.0,24.0,18.0,0.9444444444444444,0.01744186046511628,0.023255813953488372,0.05232558139534884,0.031007751937984496
ITA,1972,345,19,5,3,10,18,False,195.0,28.0,21.0,0.9047619047619048,0.02564102564102564,0.015384615384615385,0.05128205128205128,0.03076923076923077
ITA,1976,312,20,2,7,4,13,False,198.0,27.0,21.0,0.9523809523809523,0.010101010101010102,0.03535353535353535,0.020202020202020204,0.021885521885521887
ITA,1980,203,19,8,3,4,15,False,203.0,27.0,21.0,0.9047619047619048,0.03940886699507389,0.014778325123152709,0.019704433497536946,0.024630541871921183
ITA,1984,368,23,14,6,12,32,False,221.0,29.0,21.0,1.0952380952380953,0.06334841628959276,0.027149321266968326,0.05429864253393665,0.048265460030165915
ITA,1988,374,23,6,4,4,14,False,237.0,31.0,23.0,1.0,0.02531645569620253,0.016877637130801686,0.016877637130801686,0.01969057665260197
ITA,1992,431,26,6,5,8,19,False,257.0,34.0,25.0,1.04,0.023346303501945526,0.019455252918287938,0.0311284046692607,0.02464332036316472
ITA,1996,460,27,13,10,12,35,False,271.0,37.0,25.0,1.08,0.04797047970479705,0.03690036900369004,0.04428044280442804,0.04305043050430504
ITA,2000,457,29,13,8,13,34,False,300.0,40.0,27.0,1.0740740740740742,0.043333333333333335,0.02666666666666667,0.043333333333333335,0.03777777777777778
ITA,2004,474,30,10,11,11,32,False,301.0,40.0,27.0,1.1111111111111112,0.03322259136212625,0.036544850498338874,0.036544850498338874,0.035437430786267994
ITA,2008,459,29,8,9,10,27,False,302.0,42.0,27.0,1.0740740740740742,0.026490066225165563,0.029801324503311258,0.033112582781456956,0.029801324503311258
ITA,2012,382,28,8,9,11,28,False,302.0,40.0,26.0,1.0769230769230769,0.026490066225165563,0.029801324503311258,0.03642384105960265,0.03090507726269316
ITA,2016,399,26,8,12,8,28,False,306.0,42.0,28.0,0.9285714285714286,0.026143790849673203,0.0392156862745098,0.026143790849673203,0.030501089324618737
ITA,2020,524,39,10,10,20,40,False,339.0,50.0,33.0,1.1818181818181819,0.029498525073746312,0.029498525073746312,0.058997050147492625,0.03933136676499508
ITA,2024,610,39,12,11,13,36,False,329.0,48.0,32.0,1.21875,0.0364741641337386,0.03343465045592705,0.03951367781155015,0.0364741641337386
IVB,1984,13,2,0,0,0,0,False,221.0,29.0,21.0,0.09523809523809523,0.0,0.0,0.0,0.0
IVB,1988,4,2,0,0,0,0,False,237.0,31.0,23.0,0.08695652173913043,0.0,0.0,0.0,0.0
IVB,1992,4,2,0,0,0,0,False,257.0,34.0,25.0,0.08,0.0,0.0,0.0,0.0
IVB,1996,11,2,0,0,0,0,False,271.0,37.0,25.0,0.08,0.0,0.0,0.0,0.0
IVB,2000,1,1,0,0,0,0,False,300.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
IVB,2004,1,1,0,0,0,0,False,301.0,40.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
IVB,2008,2,1,0,0,0,0,False,302.0,42.0,27.0,0.037037037037037035,0.0,0.0,0.0,0.0
IVB,2012,2,1,0,0,0,0,False,302.0,40.0,26.0,0.038461538461538464,0.0,0.0,0.0,0.0
IVB,2016,4,2,0,0,0,0,False,306.0,42.0,28.0,0.07142857142857142,0.0,0.0,0.0,0.0
IVB,2020,3,2,0,0,0,0,False,339.0,50.0,33.0,0.06060606060606061,0.0,0.0,0.0,0.0
IVB,2024,4,2,0,0,0,0,False,329.0,48.0,32.0,0.0625,0.0,0.0,0.0,0.0
JAM,1948,26,3,1,2,0,3,False,136.0,23.0,17.0,0.17647058823529413,0.007352941176470588,0.014705882352941176,0.0,0.007352941176470588
JAM,1952,16,2,2,3,0,5,False,149.0,23.0,17.0,0.11764705882352941,0.013422818791946308,0.020134228187919462,0.0,0.011185682326621925
JAM,1956,13,1,0,0,0,0,False,151.0,23.0,17.0,0.058823529411764705,0.0,0.0,0.0,0.0
JAM,1964,32,4,0,0,0,0,False,163.0,25.0,19.0,0.21052631578947367,0.0,0.0,0.0,0.0
JAM,1968,35,5,0,1,0,1,False,172.0,24.0,18.0,0.2777777777777778,0.0,0.005813953488372093,0.0,0.001937984496124031
JAM,1972,51,6,0,0,1,1,False,195.0,28.0,21.0,0.2857142857142857,0.0,0.0,0.005128205128205128,0.0017094017094017094
JAM,1976,36,3,1,1,0,2,False,198.0,27.0,21.0,0.14285714285714285,0.005050505050505051,0.005050505050505051,0.0,0.003367003367003367
JAM,1980,32,2,0,0,3,3,False,203.0,27.0,21.0,0.09523809523809523,0.0,0.0,0.014778325123152709,0.0049261083743842365
JAM,1984,75,5,0,1,2,3,False,221.0,29.0,21.0,0.23809523809523808,0.0,0.004524886877828055,0.00904977375565611,0.004524886877828055
JAM,1988,49,5,0,2,0,2,False,237.0,31.0,23.0,0.21739130434782608,0.0,0.008438818565400843,0.0,0.0028129395218002813
JAM,1992,51,5,0,3,1,4,False,257.0,34.0,25.0,0.2,0.0,0.011673151750972763,0.0038910505836575876,0.005188067444876783
JAM,1996,69,5,1,3,2,6,False,271.0,37.0,25.0,0.2,0.0036900369003690036,0.01107011070110701,0.007380073800738007,0.007380073800738007
JAM,2000,65,4,0,6,3,9,False,300.0,40.0,27.0,0.14814814814814814,0.0,0.02,0.01,0.01
JAM,2004,62,4,2,1,2,5,False,301.0,40.0,27.0,0.14814814814814814,0.006644518272425249,0.0033222591362126247,0.006644518272425249,0.005537098560354375
JAM,2008,66,4,5,2,2,9,False,302.0,42.0,27.0,0.14814814814814814,0.016556291390728478,0.006622516556291391,0.006622516556291391,0.009933774834437087
JAM,2012,62,4,4,4,4,12,False,302.0,40.0,26.0,0.15384615384615385,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781
JAM,2016,77,4,6,3,2,11,False,306.0,42.0,28.0,0.14285714285714285,0.0196078431372549,0.00980392156862745,0.006535947712418301,0.011982570806100218
JAM,2020,87,6,4,1,4,9,False,339.0,50.0,33.0,0.18181818181818182,0.011799410029498525,0.0029498525073746312,0.011799410029498525,0.008849557522123894
JAM,2024,81,4,1,3,2,6,False,329.0,48.0,32.0,0.125,0.00303951367781155,0.00911854103343465,0.0060790273556231,0.0060790273556231
JOR,1980,6,1,0,0,0,0,False,203.0,27.0,21.0,0.047619047619047616,0.0,0.0,0.0,0.0
JOR,1984,15,3,0,0,0,0,False,221.0,29.0,21.0,0.14285714285714285,0.0,0.0,0.0,0.0
JOR,1988,9,5,0,0,0,0,False,237.0,31.0,23.0,0.21739130434782608,0.0,0.0,0.0,0.0
JOR,1992,5,3,0,0,0,0,False,257.0,34.0,25.0,0.12,0.0,0.0,0.0,0.0
JOR,1996,5,3,0,0,0,0,False,271.0,37.0,25.0,0.12,0.0,0.0,0.0,0.0
JOR,2000,8,6,0,0,0,0,False,300.0,40.0,27.0,0.2222222222222222,0.0,0.0,0.0,0.0
JOR,2004,8,5,0,0,0,0,False,301.0,40.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
JOR,2008,7,5,0,0,0,0,False,302.0,42.0,27.0,0.18518518518518517,0.0,0.0,0.0,0.0
JOR,2012,9,5,0,0,0,0,False,302.0,40.0,26.0,0.19230769230769232,0.0,0.0,0.0,0.0
JOR,2016,8,6,1,0,0,1,False,306.0,42.0,28.0,0.21428571428571427,0.0032679738562091504,0.0,0.0,0.0010893246187363835
JOR,2020,15,8,0,1,1,2,False,339.0,50.0,33.0,0.24242424242424243,0.0,0.0029498525073746312,0.0029498525073746312,0.0019665683382497543
JOR,2024,13,6,0,1,0,1,False,329.0,48.0,32.0,0.1875,0.0,0.00303951367781155,0.0,0.0010131712259371835
JPN,1912,4,1,0,0,0,0,False,102.0,18.0,14.0,0.07142857142857142,0.0,0.0,0.0,0.0
JPN,1920,26,4,0,2,0,2,False,156.0,29.0,22.0,0.18181818181818182,0.0,0.01282051282051282,0.0,0.004273504273504274
JPN,1924,37,4,0,0,1,1,False,126.0,23.0,17.0,0.23529411764705882,0.0,0.0,0.007936507936507936,0.0026455026455026454
JPN,1928,56,7,2,2,1,5,False,109.0,20.0,14.0,0.5,0.01834862385321101,0.01834862385321101,0.009174311926605505,0.01529051987767584
JPN,1932,203,11,7,7,4,18,False,117.0,20.0,14.0,0.7857142857142857,0.05982905982905983,0.05982905982905983,0.03418803418803419,0.05128205128205128
JPN,1936,325,14,6,4,10,20,False,129.0,25.0,19.0,0.7368421052631579,0.046511627906976744,0.031007751937984496,0.07751937984496124,0.05167958656330749
JPN,1952,133,13,1,6,1,8,False,149.0,23.0,17.0,0.7647058823529411,0.006711409395973154,0.040268456375838924,0.006711409395973154,0.017897091722595078
JPN,1956,222,14,4,10,3,17,False,151.0,23.0,17.0,0.8235294117647058,0.026490066225165563,0.06622516556291391,0.019867549668874173,0.037527593818984545
JPN,1960,278,17,4,7,7,18,False,150.0,23.0,17.0,1.0,0.02666666666666667,0.04666666666666667,0.04666666666666667,0.04
JPN,1964,456,21,16,5,8,29,True,163.0,25.0,19.0,1.105263157894737,0.09815950920245399,0.03067484662576687,0.049079754601226995,0.05930470347648262
JPN,1968,289,18,11,7,7,25,False,172.0,24.0,18.0,1.0,0.06395348837209303,0.040697674418604654,0.040697674418604654,0.04844961240310078
JPN,1972,293,21,13,8,8,29,False,195.0,28.0,21.0,1.0,0.06666666666666667,0.041025641025641026,0.041025641025641026,0.04957264957264957
JPN,1976,328,20,9,6,10,25,False,198.0,27.0,21.0,0.9523809523809523,0.045454545454545456,0.030303030303030304,0.050505050505050504,0.04208754208754209
JPN,1984,365,22,10,7,14,31,False,221.0,29.0,21.0,1.0476190476190477,0.04524886877828054,0.03167420814479638,0.06334841628959276,0.04675716440422323
JPN,1988,412,23,4,3,7,14,False,237.0,31.0,23.0,1.0,0.016877637130801686,0.012658227848101266,0.029535864978902954,0.01969057665260197
JPN,1992,392,24,3,8,11,22,False,257.0,34.0,25.0,0.96,0.011673151750972763,0.0311284046692607,0.042801556420233464,0.028534370946822308
JPN,1996,448,27,3,6,5,14,False,271.0,37.0,25.0,1.08,0.01107011070110701,0.02214022140221402,0.01845018450184502,0.017220172201722016
JPN,2000,363,28,5,8,5,18,False,300.0,40.0,27.0,1.037037037037037,0.016666666666666666,0.02666666666666667,0.016666666666666666,0.02
JPN,2004,414,31,16,9,12,37,False,301.0,40.0,27.0,1.1481481481481481,0.053156146179401995,0.029900332225913623,0.03986710963455149,0.04097452934662237
JPN,2008,457,31,9,7,9,25,False,302.0,42.0,27.0,1.1481481481481481,0.029801324503311258,0.023178807947019868,0.029801324503311258,0.02759381898454746
JPN,2012,399,29,7,14,17,38,False,302.0,40.0,26.0,1.1153846153846154,0.023178807947019868,0.046357615894039736,0.056291390728476824,0.04194260485651214
JPN,2016,436,32,12,8,21,41,False,306.0,42.0,28.0,1.1428571428571428,0.0392156862745098,0.026143790849673203,0.06862745098039216,0.044662309368191724
JPN,2020,787,46,27,14,17,58,True,339.0,50.0,33.0,1.393939393939394,0.07964601769911504,0.04129793510324484,0.05014749262536873,0.05703048180924287
JPN,2024,598,41,20,12,13,45,False,329.0,48.0,32.0,1.28125,0.060790273556231005,0.0364741641337386,0.03951367781155015,0.04559270516717325
KAZ,1996,142,14,3,4,4,11,False,271.0,37.0,25.0,0.56,0.01107011070110701,0.014760147601476014,0.014760147601476014,0.013530135301353014
KAZ,2000,158,17,3,4,0,7,False,300.0,40.0,27.0,0.6296296296296297,0.01,0.013333333333333334,0.0,0.0077777777777777776
KAZ,2004,130,17,1,4,3,8,False,301.0,40.0,27.0,0.6296296296296297,0.0033222591362126247,0.013289036544850499,0.009966777408637873,0.008859357696566999
KAZ,2008,146,19,2,4,7,13,False,302.0,42.0,27.0,0.7037037037037037,0.006622516556291391,0.013245033112582781,0.023178807947019868,0.01434878587196468
KAZ,2012,132,19,7,1,5,13,False,302.0,40.0,26.0,0.7307692307692307,0.023178807947019868,0.0033112582781456954,0.016556291390728478,0.01434878587196468
KAZ,2016,123,19,3,5,10,18,False,306.0,42.0,28.0,0.6785714285714286,0.00980392156862745,0.016339869281045753,0.032679738562091505,0.0196078431372549
KAZ,2020,116,25,0,0,8,8,False,339.0,50.0,33.0,0.7575757575757576,0.0,0.0,0.02359882005899705,0.007866273352999017
KAZ,2024,123,23,1,3,3,7,False,329.0,48.0,32.0,0.71875,0.00303951367781155,0.00911854103343465,0.00911854103343465,0.0070921985815602835
KEN,1956,31,4,0,0,0,0,False,151.0,23.0,17.0,0.23529411764705882,0.0,0.0,0.0,0.0
KEN,1960,30,4,0,0,0,0,False,150.0,23.0,17.0,0.23529411764705882,0.0,0.0,0.0,0.0
KEN,1964,41,5,0,0,1,1,False,163.0,25.0,19.0,0.2631578947368421,0.0,0.0,0.006134969325153374,0.002044989775051125
KEN,1968,50,4,3,4,2,9,False,172.0,24.0,18.0,0.2222222222222222,0.01744186046511628,0.023255813953488372,0.011627906976744186,0.01744186046511628
KEN,1972,69,4,2,3,4,9,False,195.0,28.0,21.0,0.19047619047619047,0.010256410256410256,0.015384615384615385,0.020512820512820513,0.015384615384615385
KEN,1984,67,5,1,0,2,3,False,221.0,29.0,21.0,0.23809523809523808,0.004524886877828055,0.0,0.00904977375565611,0.004524886877828055
KEN,1988,88,7,5,2,2,9,False,237.0,31.0,23.0,0.30434782608695654,0.02109704641350211,0.008438818565400843,0.008438818565400843,0.012658227848101266
KEN,1992,55,5,2,4,2,8,False,257.0,34.0,25.0,0.2,0.007782101167315175,0.01556420233463035,0.007782101167315175,0.010376134889753566
KEN,1996,54,5,1,4,3,8,False,271.0,37.0,25.0,0.2,0.0036900369003690036,0.014760147601476014,0.01107011070110701,0.00984009840098401
KEN,2000,59,6,2,3,2,7,False,300.0,40.0,27.0,0.2222222222222222,0.006666666666666667,0.01,0.006666666666666667,0.0077777777777777776
KEN,2004,46,4,1,4,2,7,False,301.0,40.0,27.0,0.14814814814814814,0.0033222591362126247,0.013289036544850499,0.006644518272425249,0.007751937984496124
KEN,2008,47,5,6,4,5,15,False,302.0,42.0,27.0,0.18518518518518517,0.019867549668874173,0.013245033112582781,0.016556291390728478,0.016556291390728478
KEN,2012,51,4,2,4,5,11,False,302.0,40.0,26.0,0.15384615384615385,0.006622516556291391,0.013245033112582781,0.016556291390728478,0.012141280353200883
KEN,2016,80,7,6,6,1,13,False,306.0,42.0,28.0,0.25,0.0196078431372549,0.0196078431372549,0.0032679738562091504,0.014161220043572984
KEN,2020,89,7,4,4,2,10,False,339.0,50.0,33.0,0.21212121212121213,0.011799410029498525,0.011799410029498525,0.0058997050147492625,0.00983284169124877
